user_id,signup_date,device_type,acquisition_channel,region,kyc_completed,referral_source
2544,2024-01-06,Android,Paid,West,0,
2545,2024-08-20,iOS,Referral,North,0,PromoCode
2546,2025-02-23,Android,Organic,East,0,
2547,2024-12-22,iOS,Referral,West,0,PromoCode
2548,2024-06-01,Android,Referral,West,1,PromoCode
2549,2025-02-19,Android,Referral,West,1,PromoCode
2550,2025-07-04,Android,Referral,West,0,Influencer
2551,2024-06-03,iOS,Paid,South,1,
2552,2024-08-11,Web,Organic,East,1,
2553,2025-02-12,Web,Paid,West,0,
2554,2024-08-14,Android,Social,West,0,
2555,2024-07-25,Android,Paid,West,0,
2556,2024-05-18,iOS,Organic,West,1,
2557,2025-01-05,iOS,Organic,North,0,
2558,2025-04-19,Android,Social,West,0,
2559,2024-06-01,iOS,Organic,West,0,
2560,2024-07-12,Android,Organic,West,1,
2561,2024-10-13,Android,Organic,North,1,
2562,2025-02-19,Android,Social,South,0,
2563,2024-02-17,Android,Organic,North,1,
2564,2025-06-02,Android,Paid,West,1,
2565,2024-12-02,Android,Referral,South,0,Friend
2566,2024-11-27,Android,Organic,West,0,
2567,2024-05-18,Android,Social,South,1,
2568,2025-04-21,Android,Paid,West,1,
2569,2024-09-18,iOS,Paid,West,1,
2570,2025-03-11,Android,Social,South,1,
2571,2024-08-02,Android,Social,South,0,
2572,2024-06-16,Android,Paid,West,0,
2573,2025-03-02,Web,Organic,North,1,
2574,2024-06-04,Android,Social,North,1,
2575,2025-04-17,Android,Paid,North,0,
2576,2025-03-14,Android,Social,North,1,
2577,2024-12-24,iOS,Social,South,1,
2578,2024-10-22,Android,Organic,South,0,
2579,2024-04-09,Android,Social,North,1,
2580,2025-03-24,Android,Organic,East,0,
2581,2024-08-27,Android,Referral,East,1,PromoCode
2582,2024-09-11,iOS,Organic,East,1,
2583,2024-05-08,iOS,Social,West,0,
2584,2025-07-05,iOS,Referral,North,1,Influencer
2585,2024-04-21,iOS,Referral,West,1,Friend
2586,2024-10-19,Android,Social,South,0,
2587,2024-08-18,Android,Paid,South,0,
2588,2024-05-16,iOS,Paid,East,0,
2589,2024-07-20,Android,Social,East,1,
2590,2024-04-29,iOS,Referral,South,0,PromoCode
2591,2024-11-04,Android,Social,East,1,
2592,2024-04-30,Android,Social,East,0,
2593,2024-09-21,iOS,Organic,South,0,
2594,2024-08-11,iOS,Paid,West,1,
2595,2024-07-20,iOS,Organic,East,1,
2596,2025-02-15,Android,Referral,West,1,Influencer
2597,2024-03-02,iOS,Organic,East,1,
2598,2024-06-27,Android,Referral,North,1,Influencer
2599,2025-03-27,Android,Organic,West,0,
2600,2024-12-25,Web,Organic,West,0,
2601,2024-12-10,iOS,Organic,East,0,
2602,2025-07-05,Android,Organic,West,1,
2603,2024-05-07,iOS,Referral,North,1,PromoCode
2604,2025-06-02,Android,Organic,South,0,
2605,2024-09-26,Android,Organic,North,0,
2606,2024-10-07,Android,Organic,South,0,
2607,2025-06-16,Web,Referral,North,1,PromoCode
2608,2025-03-23,Android,Social,North,1,
2609,2024-12-01,iOS,Organic,West,0,
2610,2024-06-12,Android,Referral,North,1,Influencer
2611,2024-11-29,iOS,Paid,East,1,
2612,2025-04-17,Android,Organic,East,0,
2613,2025-06-15,iOS,Referral,East,1,Friend
2614,2024-09-14,Android,Organic,East,1,
2615,2025-04-27,iOS,Referral,West,0,PromoCode
2616,2024-04-01,Web,Organic,East,1,
2617,2024-01-12,iOS,Social,North,0,
2618,2024-10-04,Android,Organic,East,1,
2619,2024-08-15,Web,Paid,West,1,
2620,2025-02-08,Android,Social,South,1,
2621,2024-03-22,iOS,Organic,North,0,
2622,2024-08-01,iOS,Paid,North,0,
2623,2024-09-12,Android,Organic,West,1,
2624,2024-12-20,Android,Paid,South,0,
2625,2024-01-12,Android,Organic,East,1,
2626,2024-01-20,Android,Organic,South,0,
2627,2024-06-02,iOS,Referral,North,1,Friend
2628,2025-05-19,Android,Paid,North,1,
2629,2024-03-12,Android,Referral,North,1,Friend
2630,2024-11-04,Android,Organic,South,0,
2631,2024-08-25,Android,Organic,East,1,
2632,2024-10-18,Android,Paid,North,0,
2633,2024-03-03,iOS,Paid,West,1,
2634,2024-02-19,Android,Organic,East,0,
2635,2025-05-22,iOS,Organic,North,1,
2636,2024-06-08,Android,Organic,East,1,
2637,2024-04-04,Android,Organic,West,1,
2638,2024-06-26,iOS,Organic,South,1,
2639,2025-01-04,Android,Organic,North,0,
2640,2024-10-04,Android,Referral,West,1,Friend
2641,2025-02-09,Android,Paid,North,0,
2642,2024-11-10,Android,Organic,North,1,
2643,2024-11-16,Android,Organic,South,1,
2644,2024-07-23,Android,Organic,South,1,
2645,2025-05-10,Android,Paid,East,0,
2646,2024-09-14,Android,Social,West,0,
2647,2025-02-03,Android,Referral,West,1,Friend
2648,2024-08-19,Android,Referral,South,1,PromoCode
2649,2024-06-20,Android,Social,North,0,
2650,2024-08-07,Android,Organic,East,0,
2651,2024-04-09,Web,Organic,South,0,
2652,2024-07-31,Android,Referral,East,1,Friend
2653,2024-05-17,iOS,Organic,East,1,
2654,2025-02-23,Android,Paid,West,0,
2655,2024-04-21,Web,Referral,East,0,Friend
2656,2025-07-04,Android,Referral,West,1,PromoCode
2657,2024-09-07,Web,Organic,North,0,
2658,2024-04-24,iOS,Paid,North,1,
2659,2025-01-03,Android,Referral,South,1,PromoCode
2660,2025-04-24,iOS,Social,North,1,
2661,2025-04-29,Android,Referral,West,1,Friend
2662,2025-06-27,Android,Social,East,1,
2663,2025-06-21,iOS,Organic,East,0,
2664,2025-03-09,Web,Paid,North,1,
2665,2024-12-13,Android,Organic,West,0,
2666,2024-10-03,Android,Organic,East,1,
2667,2025-01-10,iOS,Social,North,0,
2668,2024-06-07,iOS,Social,West,1,
2669,2024-01-15,iOS,Organic,West,0,
2670,2024-07-03,iOS,Organic,East,0,
2671,2025-02-16,Android,Organic,South,0,
2672,2025-04-02,Web,Social,South,1,
2673,2025-03-01,Android,Organic,West,1,
2674,2024-11-30,Android,Organic,West,0,
2675,2024-12-25,Android,Organic,North,0,
2676,2024-09-19,Android,Paid,West,0,
2677,2025-05-31,Android,Social,North,0,
2678,2024-07-18,iOS,Organic,North,1,
2679,2024-10-17,Android,Paid,North,1,
2680,2025-05-14,Android,Organic,West,1,
2681,2024-12-22,iOS,Paid,West,1,
2682,2025-06-30,Android,Referral,North,1,Friend
2683,2025-02-10,Android,Organic,East,1,
2684,2025-03-25,Android,Organic,West,0,
2685,2025-02-19,Web,Social,South,0,
2686,2024-05-07,Android,Organic,East,1,
2687,2024-02-03,Android,Referral,South,0,PromoCode
2688,2024-05-05,Android,Organic,West,0,
2689,2025-06-28,Android,Organic,East,1,
2690,2024-03-09,Android,Referral,West,1,Influencer
2691,2024-01-01,Android,Social,West,1,
2692,2024-04-16,Android,Paid,East,1,
2693,2024-07-08,Web,Organic,West,0,
2694,2024-08-16,Android,Paid,East,1,
2695,2025-02-23,Android,Paid,West,0,
2696,2025-04-08,Android,Paid,North,1,
2697,2024-12-30,Android,Referral,South,1,PromoCode
2698,2025-01-18,iOS,Organic,North,1,
2699,2024-11-16,Android,Paid,West,1,
2700,2025-01-04,Android,Paid,West,1,
2701,2024-09-26,iOS,Organic,West,1,
2702,2024-11-16,Android,Referral,North,0,PromoCode
2703,2025-06-24,Android,Organic,West,1,
2704,2024-08-27,Android,Organic,East,1,
2705,2024-06-07,Android,Social,South,1,
2706,2024-03-06,Android,Organic,West,1,
2707,2024-02-15,Android,Organic,West,1,
2708,2025-02-12,Android,Paid,South,0,
2709,2025-01-31,iOS,Social,South,0,
2710,2024-05-10,Android,Social,South,1,
2711,2024-11-24,Android,Paid,North,1,
2712,2024-10-05,Android,Organic,North,0,
2713,2024-01-27,Android,Social,West,1,
2714,2024-01-20,Android,Paid,South,1,
2715,2024-01-13,Web,Organic,West,1,
2716,2024-05-06,iOS,Social,West,0,
2717,2025-01-05,Web,Organic,West,1,
2718,2024-12-31,iOS,Organic,North,1,
2719,2025-02-28,Android,Social,South,1,
2720,2024-09-16,Android,Paid,West,0,
2721,2024-08-01,Android,Organic,North,0,
2722,2025-06-30,Android,Organic,East,0,
2723,2024-07-20,Web,Paid,East,1,
2724,2024-08-14,Android,Organic,West,0,
2725,2025-07-02,iOS,Organic,West,1,
2726,2024-09-02,Android,Referral,South,0,Friend
2727,2025-03-07,iOS,Social,South,0,
2728,2025-03-01,Web,Paid,West,0,
2729,2024-11-19,iOS,Referral,North,1,Friend
2730,2024-11-07,iOS,Referral,West,1,Friend
2731,2025-02-14,Android,Referral,South,1,Friend
2732,2025-03-09,iOS,Organic,South,1,
2733,2024-03-18,Web,Social,North,0,
2734,2024-03-23,iOS,Paid,West,1,
2735,2024-04-11,iOS,Organic,South,1,
2736,2025-03-20,iOS,Organic,West,1,
2737,2025-05-30,iOS,Referral,South,0,Influencer
2738,2024-05-16,Android,Organic,East,1,
2739,2024-06-14,iOS,Organic,East,0,
2740,2024-02-14,Android,Referral,East,0,PromoCode
2741,2024-12-03,Android,Social,South,0,
2742,2024-11-12,Android,Referral,North,0,Friend
2743,2024-04-03,Android,Organic,East,1,
2744,2025-02-07,Android,Organic,South,1,
2745,2024-11-18,Android,Referral,West,1,PromoCode
2746,2024-06-08,Android,Organic,East,0,
2747,2025-05-22,Android,Referral,North,0,Influencer
2748,2025-06-12,Android,Organic,North,0,
2749,2025-04-14,iOS,Social,North,1,
2750,2025-05-15,Web,Paid,West,0,
2751,2025-05-17,iOS,Organic,West,1,
2752,2024-03-25,Web,Social,North,0,
2753,2024-08-19,iOS,Organic,North,1,
2754,2024-04-26,Android,Organic,North,0,
2755,2025-05-31,iOS,Social,West,0,
2756,2024-04-02,iOS,Organic,West,0,
2757,2024-11-28,Android,Paid,South,0,
2758,2024-10-21,Android,Organic,East,0,
2759,2025-04-29,iOS,Organic,West,1,
2760,2024-04-20,Android,Organic,North,0,
2761,2024-08-16,iOS,Referral,East,0,Friend
2762,2024-10-06,Android,Referral,West,0,Friend
2763,2025-02-07,Android,Organic,East,1,
2764,2025-02-21,Android,Organic,South,1,
2765,2024-07-27,Android,Social,West,1,
2766,2024-12-29,Android,Social,North,0,
2767,2025-04-22,iOS,Paid,North,0,
2768,2025-02-20,iOS,Social,South,0,
2769,2025-01-28,iOS,Referral,South,1,PromoCode
2770,2024-10-30,Android,Organic,South,1,
2771,2024-06-30,iOS,Organic,South,1,
2772,2024-08-14,Android,Organic,South,1,
2773,2024-11-29,Android,Social,West,1,
2774,2025-01-01,Android,Referral,West,1,Influencer
2775,2024-03-22,Android,Referral,East,0,Influencer
2776,2024-08-20,Android,Organic,South,0,
2777,2024-05-14,Android,Referral,North,1,PromoCode
2778,2024-12-05,iOS,Referral,North,0,Friend
2779,2024-01-04,iOS,Social,South,1,
2780,2024-02-26,Android,Organic,South,1,
2781,2024-03-14,Android,Referral,South,1,PromoCode
2782,2025-06-04,Android,Organic,South,0,
2783,2024-04-02,Android,Referral,South,1,Influencer
2784,2024-01-03,iOS,Referral,North,1,Influencer
2785,2024-08-10,Android,Organic,East,0,
2786,2024-08-11,iOS,Referral,South,0,Influencer
2787,2024-03-05,iOS,Organic,South,0,
2788,2024-02-17,Android,Social,South,1,
2789,2024-05-07,Web,Organic,West,0,
2790,2024-04-06,Android,Referral,North,1,Influencer
2791,2024-03-20,Android,Social,North,1,
2792,2024-08-06,Android,Organic,East,0,
2793,2024-11-13,Android,Paid,West,1,
2794,2025-03-21,Android,Paid,West,0,
2795,2024-06-30,Android,Organic,West,1,
2796,2024-12-01,iOS,Paid,East,0,
2797,2025-03-15,Web,Referral,East,0,Friend
2798,2024-10-05,iOS,Social,East,0,
2799,2025-04-10,Android,Social,West,1,
2800,2025-04-24,iOS,Paid,North,0,
2801,2024-05-31,iOS,Referral,West,0,Influencer
2802,2024-05-22,iOS,Social,East,0,
2803,2025-06-25,iOS,Paid,West,0,
2804,2024-11-13,iOS,Organic,South,1,
2805,2025-03-25,Android,Paid,West,1,
2806,2025-06-09,iOS,Social,West,1,
2807,2025-03-01,Android,Paid,North,0,
2808,2025-01-17,Web,Referral,North,0,PromoCode
2809,2024-06-26,Android,Organic,North,1,
2810,2025-02-19,Android,Social,South,1,
2811,2025-01-05,Android,Paid,North,0,
2812,2025-05-20,iOS,Referral,South,1,Influencer
2813,2024-05-01,Android,Organic,East,1,
2814,2025-01-19,Android,Organic,North,0,
2815,2024-04-01,Web,Referral,West,1,Influencer
2816,2024-03-07,Web,Social,West,0,
2817,2024-06-07,Android,Organic,South,1,
2818,2025-04-05,Android,Organic,North,1,
2819,2025-04-07,iOS,Organic,West,0,
2820,2025-03-22,Web,Organic,East,1,
2821,2025-01-21,Android,Organic,North,1,
2822,2024-12-03,iOS,Referral,East,1,Friend
2823,2024-04-05,Android,Social,West,0,
2824,2025-03-03,iOS,Organic,North,1,
2825,2024-10-13,iOS,Paid,South,1,
2826,2024-09-08,Android,Organic,West,0,
2827,2024-05-23,Android,Organic,East,0,
2828,2025-02-25,Web,Organic,North,1,
2829,2024-11-02,iOS,Paid,East,1,
2830,2024-05-03,Android,Organic,East,0,
2831,2024-05-27,iOS,Paid,South,1,
2832,2025-04-01,iOS,Organic,South,1,
2833,2024-06-05,Android,Organic,West,0,
2834,2025-06-18,iOS,Organic,South,0,
2835,2024-12-15,Android,Social,South,1,
2836,2025-06-01,Web,Referral,West,1,PromoCode
2837,2024-05-12,Android,Social,West,1,
2838,2024-11-17,Android,Organic,West,0,
2839,2024-02-12,Android,Organic,West,1,
2840,2024-11-11,iOS,Organic,East,1,
2841,2025-05-29,iOS,Organic,East,0,
2842,2025-02-12,iOS,Referral,West,0,Influencer
2843,2024-03-09,iOS,Organic,West,1,
2844,2024-02-07,Android,Organic,North,0,
2845,2024-02-05,Web,Paid,North,0,
2846,2024-06-13,Android,Paid,North,0,
2847,2024-06-22,iOS,Social,South,0,
2848,2024-11-17,Android,Organic,East,1,
2849,2024-03-15,iOS,Referral,East,0,PromoCode
2850,2025-05-21,iOS,Organic,North,1,
2851,2024-02-16,iOS,Social,North,1,
2852,2024-09-07,Android,Paid,East,1,
2853,2025-05-16,Android,Referral,South,0,PromoCode
2854,2025-05-11,Android,Organic,North,1,
2855,2024-01-01,iOS,Referral,West,1,PromoCode
2856,2024-10-19,Android,Organic,North,1,
2857,2024-10-29,Web,Paid,East,1,
2858,2024-11-10,Android,Social,East,1,
2859,2025-04-12,Android,Social,North,1,
2860,2024-12-14,iOS,Paid,North,1,
2861,2024-02-21,Android,Social,West,1,
2862,2025-07-05,Web,Organic,West,0,
2863,2024-05-04,iOS,Social,South,0,
2864,2024-05-22,Android,Referral,South,1,Influencer
2865,2024-01-07,Android,Paid,West,0,
2866,2024-06-07,Android,Social,South,1,
2867,2025-04-09,Android,Social,South,0,
2868,2024-04-27,iOS,Organic,North,1,
2869,2024-01-08,Android,Referral,West,1,Friend
2870,2025-05-28,Android,Organic,North,0,
2871,2024-01-10,Android,Social,North,1,
2872,2024-04-17,Android,Referral,South,1,Friend
2873,2024-02-28,Android,Organic,North,1,
2874,2024-05-13,iOS,Referral,East,1,Friend
2875,2024-08-28,iOS,Paid,South,0,
2876,2024-11-05,iOS,Paid,East,1,
2877,2024-06-27,iOS,Organic,South,0,
2878,2025-02-16,Android,Organic,North,0,
2879,2025-04-02,iOS,Referral,South,1,Friend
2880,2024-04-29,Android,Organic,East,1,
2881,2024-11-04,Android,Paid,South,1,
2882,2025-01-09,Android,Referral,East,1,PromoCode
2883,2024-03-12,Android,Organic,West,0,
2884,2025-05-25,iOS,Paid,North,1,
2885,2024-05-28,Android,Paid,East,1,
2886,2024-12-20,iOS,Referral,West,0,Influencer
2887,2024-05-20,Android,Organic,North,1,
2888,2024-09-24,Android,Paid,West,1,
2889,2024-11-17,iOS,Organic,East,0,
2890,2025-05-19,Android,Social,North,1,
2891,2025-05-17,Android,Organic,West,0,
2892,2025-06-20,Android,Social,East,0,
2893,2024-11-20,iOS,Referral,West,1,Influencer
2894,2024-08-03,iOS,Social,North,1,
2895,2024-11-14,Android,Paid,North,1,
2896,2025-06-10,Web,Organic,North,1,
2897,2024-07-02,iOS,Social,East,1,
2898,2024-05-20,iOS,Organic,West,1,
2899,2025-05-18,iOS,Organic,West,0,
2900,2025-06-21,Android,Organic,East,1,
2901,2024-06-10,iOS,Social,North,0,
2902,2025-04-19,Android,Referral,South,1,Influencer
2903,2024-10-13,Android,Paid,North,1,
2904,2024-08-22,Web,Referral,South,0,PromoCode
2905,2024-11-14,iOS,Paid,North,1,
2906,2025-06-12,Android,Referral,East,1,Friend
2907,2024-03-03,Android,Organic,South,0,
2908,2024-11-22,iOS,Social,East,0,
2909,2024-02-18,Android,Organic,South,1,
2910,2025-06-16,Android,Organic,West,0,
2911,2024-12-07,Android,Paid,South,1,
2912,2025-01-21,Android,Paid,South,1,
2913,2024-09-25,iOS,Referral,South,1,Influencer
2914,2025-03-06,Android,Organic,West,0,
2915,2024-02-08,iOS,Organic,East,1,
2916,2024-07-21,Android,Paid,West,0,
2917,2024-09-13,iOS,Paid,South,1,
2918,2025-06-03,Web,Organic,North,0,
2919,2024-08-22,iOS,Paid,West,1,
2920,2024-04-07,iOS,Organic,North,1,
2921,2024-06-24,Web,Organic,West,1,
2922,2024-06-27,Android,Organic,West,0,
2923,2025-01-02,iOS,Social,South,0,
2924,2024-09-14,iOS,Referral,East,1,PromoCode
2925,2024-06-06,Android,Organic,East,0,
2926,2024-01-16,Android,Referral,South,1,Influencer
2927,2024-12-01,Web,Social,West,0,
2928,2025-04-18,iOS,Paid,East,1,
2929,2024-01-17,Android,Social,East,1,
2930,2025-02-11,Android,Organic,East,0,
2931,2025-01-29,iOS,Social,South,1,
2932,2024-11-05,Android,Paid,North,0,
2933,2024-07-08,iOS,Organic,North,0,
2934,2025-03-31,iOS,Paid,North,0,
2935,2024-05-09,iOS,Social,North,1,
2936,2024-10-01,Android,Referral,North,1,Friend
2937,2024-12-15,iOS,Paid,East,1,
2938,2025-05-29,iOS,Organic,East,0,
2939,2025-04-09,iOS,Paid,West,1,
2940,2024-10-11,Android,Organic,East,0,
2941,2024-05-07,Android,Organic,South,0,
2942,2025-04-18,Web,Paid,West,0,
2943,2024-10-30,Android,Social,East,1,
2944,2025-04-07,Android,Referral,West,1,PromoCode
2945,2024-09-09,Android,Organic,West,0,
2946,2024-09-06,iOS,Paid,North,1,
2947,2025-03-04,Android,Social,West,0,
2948,2025-02-24,Android,Referral,East,1,Influencer
2949,2024-04-13,Android,Referral,North,0,PromoCode
2950,2025-02-22,iOS,Social,East,0,
2951,2024-12-01,Android,Referral,North,1,Friend
2952,2024-07-23,Android,Organic,East,1,
2953,2024-07-05,Android,Organic,North,1,
2954,2024-04-25,iOS,Social,North,1,
2955,2024-03-28,Android,Paid,South,1,
2956,2024-03-03,Android,Organic,East,1,
2957,2024-05-20,Android,Paid,West,1,
2958,2024-06-16,Web,Referral,North,0,Friend
2959,2024-08-15,iOS,Social,East,1,
2960,2024-09-23,Web,Organic,North,1,
2961,2024-09-30,iOS,Paid,South,0,
2962,2024-08-07,Android,Social,South,1,
2963,2025-03-30,iOS,Organic,South,0,
2964,2024-01-31,Android,Organic,South,1,
2965,2024-02-06,Android,Social,West,0,
2966,2024-11-13,Android,Paid,West,0,
2967,2024-10-07,Android,Paid,North,0,
2968,2024-05-14,Web,Referral,East,1,PromoCode
2969,2024-01-20,Android,Organic,South,0,
2970,2025-06-21,iOS,Social,South,1,
2971,2024-05-27,Android,Organic,West,1,
2972,2024-02-28,Android,Organic,West,0,
2973,2025-01-05,iOS,Organic,South,1,
2974,2024-01-06,iOS,Organic,East,0,
2975,2024-03-14,iOS,Social,North,1,
2976,2024-01-27,Android,Referral,North,1,PromoCode
2977,2025-04-22,Android,Social,North,0,
2978,2024-12-01,iOS,Paid,North,0,
2979,2024-09-26,iOS,Referral,East,1,Friend
2980,2025-05-11,Android,Paid,East,1,
2981,2024-06-26,Web,Social,East,0,
2982,2025-02-07,iOS,Referral,West,0,Influencer
2983,2024-02-01,Web,Organic,South,1,
2984,2025-01-17,iOS,Organic,East,0,
2985,2024-01-15,iOS,Organic,North,1,
2986,2024-10-19,Android,Paid,East,1,
2987,2025-01-06,Android,Social,South,0,
2988,2025-06-21,iOS,Organic,West,1,
2989,2025-04-21,Android,Organic,North,1,
2990,2024-02-21,Android,Organic,West,1,
2991,2024-04-11,Android,Referral,East,1,Influencer
2992,2024-09-22,Android,Organic,North,1,
2993,2025-02-18,Web,Organic,North,1,
2994,2025-03-15,iOS,Organic,East,0,
2995,2024-11-10,Android,Referral,East,1,PromoCode
2996,2024-03-29,Android,Paid,South,0,
2997,2024-08-14,iOS,Referral,East,0,Friend
2998,2024-03-25,iOS,Organic,East,1,
2999,2025-05-17,Web,Paid,East,1,
3000,2025-02-21,Android,Organic,North,1,
3001,2025-06-28,Android,Organic,South,0,
3002,2025-05-01,Android,Paid,North,1,
3003,2024-07-30,Web,Organic,East,1,
3004,2024-07-22,iOS,Referral,South,1,Friend
3005,2024-07-04,iOS,Organic,East,1,
3006,2024-11-22,Android,Organic,North,1,
3007,2024-12-16,iOS,Social,North,1,
3008,2024-01-05,iOS,Paid,East,0,
3009,2024-08-04,Android,Referral,South,1,Friend
3010,2024-04-16,Android,Social,North,0,
3011,2024-08-02,Android,Paid,East,1,
3012,2024-06-16,Android,Referral,West,1,Friend
3013,2025-01-26,Android,Paid,East,0,
3014,2024-02-02,Android,Organic,East,1,
3015,2024-05-20,Android,Organic,South,1,
3016,2024-03-26,Android,Paid,East,0,
3017,2024-10-21,Android,Organic,West,0,
3018,2024-09-22,iOS,Organic,East,0,
3019,2025-01-03,Android,Organic,West,0,
3020,2025-02-15,iOS,Organic,North,1,
3021,2024-11-30,Android,Organic,East,1,
3022,2024-09-23,iOS,Organic,South,0,
3023,2024-09-15,Android,Organic,East,1,
3024,2024-12-22,iOS,Organic,West,1,
3025,2024-07-19,Android,Paid,West,1,
3026,2024-02-18,iOS,Organic,South,0,
3027,2024-11-15,Android,Social,West,1,
3028,2025-04-25,iOS,Social,East,0,
3029,2025-06-06,Android,Paid,West,1,
3030,2025-04-27,Android,Referral,East,1,PromoCode
3031,2024-12-10,Android,Organic,East,0,
3032,2025-07-02,iOS,Organic,West,1,
3033,2024-10-06,Web,Social,South,1,
3034,2024-10-24,iOS,Organic,North,0,
3035,2024-08-27,Android,Social,South,1,
3036,2024-01-31,Android,Paid,North,1,
3037,2025-06-03,Web,Organic,South,1,
3038,2024-11-25,Android,Paid,East,1,
3039,2024-03-04,iOS,Paid,East,0,
3040,2024-07-19,Web,Organic,West,1,
3041,2024-08-22,iOS,Organic,North,1,
3042,2025-03-09,Android,Referral,North,0,Friend
3043,2024-11-22,Android,Paid,West,1,
3044,2025-04-19,Android,Organic,South,1,
3045,2024-03-09,iOS,Organic,West,1,
3046,2024-12-19,Android,Social,South,1,
3047,2025-04-21,Android,Paid,West,0,
3048,2024-04-01,Android,Paid,North,0,
3049,2024-07-02,Android,Social,North,0,
3050,2024-04-30,iOS,Organic,South,1,
3051,2025-06-14,iOS,Paid,North,0,
3052,2025-03-30,Android,Social,North,0,
3053,2025-07-02,Android,Referral,North,0,Friend
3054,2024-11-01,Web,Organic,North,0,
3055,2024-03-18,Android,Organic,East,1,
3056,2024-08-02,iOS,Referral,West,1,PromoCode
3057,2025-05-04,Web,Organic,West,0,
3058,2024-12-01,Android,Social,East,1,
3059,2024-01-07,Android,Organic,North,1,
3060,2024-08-27,Web,Organic,West,1,
3061,2024-12-18,Android,Organic,West,1,
3062,2025-05-02,Android,Referral,West,1,Influencer
3063,2024-04-03,Android,Social,South,0,
3064,2025-05-10,Android,Referral,East,1,PromoCode
3065,2025-03-17,iOS,Social,South,1,
3066,2024-06-26,iOS,Organic,South,0,
3067,2025-03-26,iOS,Organic,East,0,
3068,2024-12-08,Android,Social,West,1,
3069,2024-01-17,Android,Social,South,1,
3070,2024-09-30,iOS,Social,West,1,
3071,2024-03-07,Android,Referral,South,1,PromoCode
3072,2024-07-27,iOS,Organic,West,1,
3073,2024-09-20,Android,Organic,North,0,
3074,2024-07-05,iOS,Social,North,1,
3075,2024-08-06,Android,Organic,North,1,
3076,2025-06-07,Android,Organic,East,1,
3077,2025-03-04,Android,Referral,North,0,Influencer
3078,2024-07-02,Android,Organic,South,0,
3079,2025-04-08,Android,Social,West,1,
3080,2024-05-06,iOS,Organic,West,1,
3081,2025-05-29,iOS,Referral,West,1,Friend
3082,2024-07-16,iOS,Referral,West,1,Influencer
3083,2025-03-30,Web,Paid,South,1,
3084,2024-03-03,Android,Paid,West,1,
3085,2024-09-01,Android,Organic,South,0,
3086,2024-08-01,Android,Paid,South,0,
3087,2024-04-30,iOS,Paid,West,1,
3088,2024-07-08,Android,Paid,West,0,
3089,2024-12-20,iOS,Organic,West,1,
3090,2025-05-01,Android,Organic,South,1,
3091,2024-05-29,Web,Organic,East,1,
3092,2025-06-24,Web,Referral,South,1,Influencer
3093,2025-02-23,Android,Organic,East,1,
3094,2025-01-01,Android,Social,West,1,
3095,2025-03-19,iOS,Referral,South,1,PromoCode
3096,2025-05-20,Android,Referral,West,0,Friend
3097,2024-04-22,Android,Social,East,0,
3098,2024-11-26,iOS,Organic,East,1,
3099,2024-12-14,Android,Social,South,1,
3100,2025-02-23,iOS,Paid,South,1,
3101,2024-02-19,iOS,Social,South,0,
3102,2025-04-18,Android,Social,South,0,
3103,2024-10-25,Android,Organic,North,1,
3104,2024-04-06,Android,Organic,North,1,
3105,2024-12-17,iOS,Paid,West,1,
3106,2024-04-12,Android,Referral,East,1,Friend
3107,2025-04-04,iOS,Organic,East,1,
3108,2024-02-10,Android,Organic,West,1,
3109,2024-01-22,Android,Organic,West,0,
3110,2025-06-07,Android,Paid,West,1,
3111,2024-12-23,Android,Social,North,1,
3112,2025-03-10,Android,Referral,West,1,PromoCode
3113,2025-02-12,Android,Paid,East,1,
3114,2025-05-26,Android,Organic,West,0,
3115,2025-05-19,Android,Organic,South,1,
3116,2024-02-16,Android,Paid,East,0,
3117,2024-01-10,iOS,Social,East,0,
3118,2024-03-21,Android,Organic,East,1,
3119,2025-04-20,Android,Paid,North,0,
3120,2024-08-11,iOS,Social,North,1,
3121,2024-12-25,Android,Social,East,0,
3122,2025-01-31,iOS,Organic,South,0,
3123,2024-09-14,Android,Organic,East,0,
3124,2024-11-24,Android,Organic,North,0,
3125,2024-07-10,Web,Referral,South,1,Friend
3126,2024-09-25,Android,Social,East,1,
3127,2024-11-19,iOS,Organic,North,1,
3128,2025-02-04,Android,Organic,South,0,
3129,2024-09-29,iOS,Social,West,1,
3130,2024-03-07,iOS,Referral,West,1,Friend
3131,2025-05-28,Android,Social,East,0,
3132,2024-02-03,iOS,Organic,West,1,
3133,2024-04-28,Android,Paid,North,1,
3134,2025-06-19,iOS,Organic,South,1,
3135,2024-10-01,Android,Organic,East,1,
3136,2024-05-01,iOS,Paid,South,1,
3137,2024-08-14,Android,Organic,South,0,
3138,2025-06-29,Android,Organic,South,1,
3139,2024-07-19,iOS,Social,North,1,
3140,2024-08-12,iOS,Organic,East,0,
3141,2024-07-15,Android,Referral,West,1,PromoCode
3142,2025-02-03,Android,Organic,South,1,
3143,2024-04-28,Android,Social,South,1,
3144,2025-04-26,Android,Organic,South,1,
3145,2025-01-28,Android,Referral,North,0,PromoCode
3146,2025-01-26,iOS,Organic,West,1,
3147,2024-06-09,Android,Paid,South,1,
3148,2024-03-04,iOS,Referral,North,1,PromoCode
3149,2024-03-11,iOS,Organic,North,1,
3150,2024-01-14,Android,Organic,South,1,
3151,2025-05-16,Android,Social,South,1,
3152,2024-06-08,Android,Social,North,1,
3153,2024-01-28,Android,Organic,North,1,
