transaction_id,user_id,transaction_date,amount,category,payment_method,status
9959,2363,2025-04-22,1195.65,bill_pay,Card,success
9960,2363,2025-07-02,884.89,bill_pay,Card,failed
9961,2363,2025-05-18,1234.77,shopping,UPI,failed
9962,2363,2025-05-04,875.24,shopping,UPI,success
9963,2363,2025-05-30,1966.81,bill_pay,UPI,success
9964,2363,2024-12-21,338.4,recharge,UPI,success
9965,2367,2025-06-11,3121.0,investment,Card,success
9966,2367,2025-05-24,1179.41,bill_pay,UPI,success
9967,2367,2025-06-16,1134.6,shopping,UPI,success
9968,2367,2025-06-03,2744.3,recharge,UPI,success
9969,2367,2025-04-30,1069.72,investment,UPI,success
9970,2367,2025-05-31,862.84,bill_pay,UPI,success
9971,2367,2025-06-14,3156.0,shopping,Card,success
9972,2367,2025-05-03,971.79,recharge,UPI,success
9973,2367,2025-06-29,823.49,shopping,UPI,success
9974,2367,2025-05-05,3662.39,bill_pay,Card,success
9975,2367,2025-06-24,2715.23,recharge,Card,success
9976,2367,2025-06-03,1675.12,bill_pay,Card,failed
9977,2367,2025-06-04,1830.92,investment,UPI,success
9978,2367,2025-05-05,101.7,shopping,Wallet,success
9979,2367,2025-05-01,1965.04,shopping,NetBanking,success
9980,2367,2025-05-02,569.21,investment,Wallet,success
9981,2367,2025-05-18,422.83,shopping,UPI,failed
9982,2367,2025-04-29,2456.26,recharge,UPI,success
9983,2367,2025-06-17,162.88,bill_pay,UPI,success
9984,2368,2025-01-03,932.47,recharge,Card,failed
9985,2368,2025-01-03,810.03,bill_pay,UPI,failed
9986,2368,2025-06-02,1187.23,investment,UPI,success
9987,2368,2024-11-23,2522.06,recharge,Card,success
9988,2368,2025-05-08,2319.07,shopping,UPI,success
9989,2368,2024-11-12,2347.92,shopping,UPI,success
9990,2368,2025-03-01,2635.37,shopping,Wallet,success
9991,2368,2024-10-15,627.04,recharge,Wallet,success
9992,2368,2025-03-06,636.25,shopping,UPI,success
9993,2368,2025-06-06,993.98,investment,UPI,failed
9994,2368,2025-06-17,1592.2,recharge,UPI,success
9995,2368,2024-10-09,143.82,bill_pay,UPI,success
9996,2368,2025-01-12,1365.29,bill_pay,UPI,success
9997,2368,2024-12-10,2474.47,recharge,UPI,success
9998,2372,2024-11-19,321.17,investment,UPI,success
9999,2372,2024-10-04,2455.19,bill_pay,Card,success
10000,2372,2025-04-10,555.46,investment,Card,success
10001,2372,2024-10-09,544.76,investment,UPI,success
10002,2372,2025-05-26,2677.67,shopping,Card,success
10003,2372,2025-01-28,815.73,bill_pay,UPI,success
10004,2372,2024-11-04,791.37,shopping,Wallet,success
10005,2372,2025-02-14,221.2,shopping,UPI,success
10006,2372,2025-04-11,177.23,shopping,NetBanking,success
10007,2372,2024-12-17,1069.89,shopping,Card,success
10008,2374,2025-03-19,3537.15,recharge,UPI,success
10009,2374,2024-12-17,4600.46,recharge,UPI,success
10010,2374,2025-05-07,2443.02,recharge,UPI,failed
10011,2374,2025-05-14,782.76,shopping,NetBanking,success
10012,2374,2025-01-02,136.5,recharge,NetBanking,failed
10013,2375,2025-03-03,502.69,bill_pay,Card,success
10014,2375,2025-04-26,1747.18,shopping,UPI,success
10015,2375,2025-03-04,3031.7,bill_pay,NetBanking,success
10016,2375,2025-02-08,427.45,bill_pay,UPI,success
10017,2375,2025-03-06,1488.07,recharge,NetBanking,success
10018,2375,2025-02-20,757.71,shopping,UPI,success
10019,2375,2025-06-20,2000.02,bill_pay,Card,success
10020,2375,2025-04-18,1157.84,recharge,UPI,success
10021,2375,2025-06-17,2749.63,bill_pay,Card,success
10022,2375,2025-03-31,926.54,recharge,NetBanking,failed
10023,2375,2025-03-01,1026.01,bill_pay,Card,success
10024,2375,2025-02-14,1221.84,investment,Card,success
10025,2375,2025-01-17,378.02,recharge,UPI,success
10026,2375,2025-03-18,1218.77,bill_pay,UPI,success
10027,2375,2025-03-09,174.57,recharge,NetBanking,success
10028,2375,2025-04-29,1004.73,investment,Card,success
10029,2375,2025-02-19,492.1,shopping,UPI,success
10030,2375,2025-04-26,3660.52,recharge,Card,success
10031,2375,2025-03-13,156.36,investment,Card,success
10032,2382,2025-05-10,1296.38,recharge,UPI,success
10033,2382,2025-03-15,1065.21,investment,UPI,success
10034,2388,2024-07-25,412.14,shopping,UPI,success
10035,2388,2024-06-14,879.33,recharge,UPI,success
10036,2388,2024-09-23,271.8,investment,Wallet,success
10037,2388,2024-05-24,945.8,investment,Wallet,success
10038,2388,2025-07-03,1306.44,shopping,UPI,failed
10039,2388,2024-10-23,1155.82,recharge,Card,success
10040,2389,2025-04-26,1804.13,recharge,NetBanking,success
10041,2389,2025-06-28,100.64,recharge,UPI,success
10042,2389,2025-03-20,490.14,shopping,UPI,success
10043,2392,2024-05-31,224.99,recharge,UPI,success
10044,2392,2024-12-25,1880.96,recharge,UPI,success
10045,2392,2025-06-16,159.2,recharge,UPI,success
10046,2392,2025-06-28,335.41,recharge,UPI,success
10047,2392,2024-03-12,553.11,investment,Card,success
10048,2392,2025-06-17,1114.05,bill_pay,UPI,success
10049,2392,2024-12-12,2813.49,recharge,UPI,success
10050,2392,2024-10-21,599.63,investment,Card,success
10051,2393,2025-03-26,122.66,bill_pay,UPI,success
10052,2393,2025-04-24,1706.79,investment,NetBanking,success
10053,2393,2025-04-11,2870.08,shopping,UPI,failed
10054,2393,2025-05-26,1736.5,recharge,UPI,success
10055,2393,2025-06-19,3078.96,recharge,UPI,failed
10056,2393,2025-06-13,359.19,bill_pay,Card,success
10057,2393,2025-04-10,683.58,investment,UPI,success
10058,2393,2025-04-12,359.95,recharge,UPI,success
10059,2393,2025-04-12,401.1,investment,UPI,success
10060,2393,2025-04-12,430.2,shopping,UPI,failed
10061,2393,2025-06-09,441.89,recharge,UPI,success
10062,2393,2025-06-14,2599.79,shopping,Card,success
10063,2393,2025-03-19,305.84,recharge,UPI,success
10064,2393,2025-04-20,100.77,recharge,Card,success
10065,2395,2025-06-06,404.22,bill_pay,Wallet,success
10066,2395,2025-01-30,1736.58,investment,NetBanking,success
10067,2395,2025-06-17,985.5,investment,UPI,failed
10068,2395,2025-02-04,1772.42,shopping,NetBanking,success
10069,2395,2025-03-06,3355.54,investment,Card,success
10070,2395,2025-04-28,649.68,bill_pay,Card,success
10071,2395,2025-04-29,1847.71,recharge,UPI,success
10072,2396,2025-03-31,539.1,bill_pay,UPI,success
10073,2396,2025-04-10,1008.98,bill_pay,NetBanking,success
10074,2396,2025-01-09,1251.65,bill_pay,UPI,success
10075,2396,2025-06-17,590.02,recharge,Wallet,success
10076,2396,2025-05-04,7845.77,shopping,NetBanking,success
10077,2396,2024-11-28,2149.36,investment,NetBanking,success
10078,2396,2024-12-02,149.76,recharge,UPI,success
10079,2396,2025-01-25,2373.92,recharge,UPI,success
10080,2396,2025-06-25,871.71,recharge,UPI,success
10081,2396,2025-01-31,1210.38,shopping,Card,success
10082,2396,2025-04-07,5511.93,recharge,Card,success
10083,2396,2025-03-16,525.19,bill_pay,UPI,success
10084,2396,2024-11-16,2161.47,bill_pay,UPI,success
10085,2396,2025-03-23,1332.14,recharge,UPI,success
10086,2396,2025-03-02,1553.89,shopping,UPI,success
10087,2396,2025-06-19,856.66,investment,UPI,success
10088,2396,2025-02-22,2213.76,bill_pay,UPI,failed
10089,2396,2025-06-30,1377.6,bill_pay,UPI,success
10090,2397,2024-09-24,775.88,recharge,Card,success
10091,2397,2025-05-24,1027.5,recharge,UPI,success
10092,2397,2025-02-02,695.14,recharge,Card,failed
10093,2397,2025-06-21,489.65,investment,UPI,failed
10094,2397,2024-07-21,1157.85,bill_pay,UPI,success
10095,2397,2024-07-25,2374.3,recharge,Card,success
10096,2397,2025-01-05,204.2,bill_pay,UPI,success
10097,2397,2024-12-28,3472.79,investment,UPI,success
10098,2397,2024-06-30,1204.38,recharge,Card,success
10099,2397,2024-12-07,1807.98,shopping,UPI,success
10100,2397,2024-12-06,1696.83,recharge,UPI,success
10101,2397,2024-09-02,1452.73,bill_pay,UPI,success
10102,2397,2025-07-04,1993.44,recharge,Card,success
10103,2397,2024-10-24,6759.45,bill_pay,UPI,success
10104,2397,2024-11-23,1313.1,shopping,UPI,success
10105,2397,2024-09-19,2172.91,investment,NetBanking,success
10106,2397,2024-06-04,943.54,recharge,UPI,success
10107,2398,2025-05-24,3360.64,bill_pay,UPI,success
10108,2398,2025-06-08,600.8,shopping,UPI,success
10109,2398,2025-05-15,2026.03,investment,Card,success
10110,2398,2025-05-20,502.27,shopping,UPI,success
10111,2399,2025-06-15,1185.33,recharge,NetBanking,success
10112,2399,2025-01-15,5440.99,investment,NetBanking,success
10113,2400,2025-02-16,335.56,recharge,UPI,success
10114,2400,2025-05-05,1674.43,recharge,NetBanking,success
10115,2400,2024-06-29,244.52,shopping,UPI,success
10116,2400,2025-05-02,483.92,shopping,UPI,success
10117,2400,2024-10-01,429.29,investment,UPI,success
10118,2400,2024-12-06,5879.54,recharge,UPI,success
10119,2400,2024-06-11,1105.91,shopping,NetBanking,success
10120,2400,2024-09-27,1992.53,recharge,Wallet,success
10121,2400,2025-02-26,6027.97,bill_pay,UPI,failed
10122,2400,2025-06-11,1079.78,recharge,UPI,success
10123,2400,2024-05-16,2881.13,recharge,UPI,success
10124,2400,2025-02-17,539.33,shopping,UPI,success
10125,2400,2024-09-07,3647.41,bill_pay,Card,failed
10126,2400,2025-04-09,4392.98,recharge,UPI,success
10127,2400,2025-03-22,106.23,recharge,Card,success
10128,2400,2024-04-17,231.22,bill_pay,Card,success
10129,2407,2025-05-27,286.21,bill_pay,Card,success
10130,2407,2025-06-09,518.64,shopping,UPI,success
10131,2407,2024-08-22,852.36,recharge,Card,success
10132,2407,2024-05-27,2247.77,recharge,UPI,success
10133,2407,2025-03-08,2447.44,recharge,UPI,success
10134,2407,2024-02-21,1905.13,investment,UPI,success
10135,2407,2024-03-15,2965.4,bill_pay,UPI,success
10136,2407,2024-10-07,3089.41,shopping,UPI,success
10137,2407,2024-02-26,1949.93,investment,Wallet,success
10138,2407,2024-04-13,985.59,shopping,UPI,success
10139,2408,2025-07-01,826.83,recharge,UPI,success
10140,2408,2025-06-28,3091.9,recharge,UPI,success
10141,2408,2025-07-02,2278.06,recharge,Card,success
10142,2408,2025-07-04,144.11,bill_pay,UPI,success
10143,2408,2025-07-03,150.11,bill_pay,Card,success
10144,2408,2025-06-30,699.72,bill_pay,Wallet,failed
10145,2408,2025-07-02,392.33,investment,Card,success
10146,2408,2025-06-27,2380.5,investment,UPI,success
10147,2408,2025-07-03,2393.77,recharge,UPI,success
10148,2408,2025-06-30,456.27,bill_pay,Card,success
10149,2408,2025-06-25,733.03,recharge,Wallet,success
10150,2408,2025-06-29,3828.6,shopping,UPI,success
10151,2408,2025-06-30,141.18,recharge,UPI,success
10152,2408,2025-06-27,626.8,shopping,UPI,success
10153,2408,2025-06-26,2211.11,shopping,NetBanking,success
10154,2408,2025-06-28,2232.76,bill_pay,Card,success
10155,2413,2025-03-23,6232.83,shopping,UPI,success
10156,2413,2024-05-18,5582.11,investment,UPI,success
10157,2413,2025-05-13,1003.99,recharge,UPI,success
10158,2413,2025-04-06,2493.29,bill_pay,Wallet,success
10159,2413,2025-06-13,1716.78,bill_pay,UPI,success
10160,2413,2025-05-27,3244.95,investment,Card,success
10161,2413,2024-04-17,2309.35,shopping,Card,success
10162,2416,2025-06-29,567.57,investment,UPI,success
10163,2416,2025-02-09,6200.67,shopping,Card,success
10164,2416,2025-05-14,399.79,bill_pay,UPI,success
10165,2416,2025-06-03,736.46,shopping,Card,success
10166,2416,2025-04-18,4606.08,investment,UPI,success
10167,2416,2025-01-25,1598.8,investment,UPI,success
10168,2416,2025-02-21,1228.99,shopping,UPI,failed
10169,2416,2025-05-06,1913.95,shopping,UPI,success
10170,2416,2025-05-17,813.21,shopping,UPI,success
10171,2416,2025-06-27,481.56,investment,UPI,success
10172,2416,2025-03-24,969.11,investment,UPI,success
10173,2416,2025-05-01,543.62,recharge,UPI,success
10174,2416,2025-02-24,6292.12,bill_pay,UPI,success
10175,2416,2025-03-20,2967.02,shopping,NetBanking,success
10176,2420,2024-09-11,277.94,shopping,UPI,success
10177,2420,2024-12-24,925.67,shopping,UPI,success
10178,2420,2024-06-27,2243.35,shopping,UPI,success
10179,2420,2025-05-22,649.81,bill_pay,UPI,success
10180,2420,2025-01-17,1157.19,recharge,UPI,success
10181,2420,2025-05-12,1847.82,bill_pay,UPI,success
10182,2420,2024-10-08,2250.99,recharge,Card,success
10183,2420,2025-02-08,2097.55,recharge,UPI,success
10184,2420,2024-08-18,526.68,bill_pay,UPI,success
10185,2420,2024-09-10,701.23,bill_pay,UPI,success
10186,2420,2024-11-19,831.87,recharge,UPI,success
10187,2420,2025-02-17,166.75,investment,Card,failed
10188,2420,2024-10-10,975.56,investment,UPI,success
10189,2420,2025-05-01,633.27,investment,NetBanking,success
10190,2420,2024-09-22,206.44,investment,Wallet,success
10191,2420,2025-04-05,1265.99,bill_pay,NetBanking,success
10192,2420,2025-03-20,322.33,shopping,UPI,success
10193,2420,2025-01-19,233.12,shopping,Card,failed
10194,2424,2025-03-13,1397.13,investment,NetBanking,success
10195,2424,2025-06-29,1128.57,recharge,Card,success
10196,2424,2025-02-20,273.08,shopping,UPI,success
10197,2424,2025-03-30,782.29,recharge,UPI,success
10198,2424,2025-03-05,1309.01,recharge,NetBanking,success
10199,2425,2025-01-27,785.28,investment,Wallet,success
10200,2425,2025-03-01,643.45,shopping,Card,success
10201,2425,2025-02-10,671.56,investment,Wallet,success
10202,2425,2024-10-22,698.03,investment,UPI,success
10203,2425,2025-06-09,1240.58,shopping,UPI,success
10204,2425,2025-06-05,3075.53,shopping,Card,success
10205,2425,2025-01-22,2401.15,shopping,UPI,success
10206,2425,2025-03-08,3910.33,investment,NetBanking,success
10207,2425,2024-12-11,2469.87,bill_pay,UPI,failed
10208,2425,2024-10-30,4184.49,recharge,UPI,success
10209,2425,2024-10-21,1704.85,investment,Card,success
10210,2425,2024-11-27,2526.19,bill_pay,Card,success
10211,2425,2025-05-24,264.74,recharge,Card,success
10212,2425,2024-10-27,976.57,investment,UPI,failed
10213,2425,2025-04-07,398.04,recharge,UPI,success
10214,2425,2025-04-25,562.74,shopping,UPI,success
10215,2427,2025-06-11,526.23,recharge,UPI,success
10216,2427,2025-07-06,331.94,shopping,UPI,success
10217,2427,2025-06-24,1315.15,shopping,UPI,success
10218,2427,2025-05-25,1149.94,investment,UPI,success
10219,2427,2025-05-22,2046.21,bill_pay,Card,success
10220,2427,2025-07-06,557.42,recharge,Card,success
10221,2427,2025-06-27,773.26,shopping,UPI,success
10222,2427,2025-06-02,135.33,shopping,Card,success
10223,2427,2025-07-03,1206.48,shopping,UPI,success
10224,2427,2025-06-06,294.91,recharge,NetBanking,success
10225,2427,2025-06-06,569.92,shopping,UPI,success
10226,2428,2025-03-05,1204.63,bill_pay,Card,success
10227,2428,2025-06-13,2308.65,shopping,NetBanking,success
10228,2428,2025-01-25,232.97,investment,UPI,success
10229,2428,2024-11-23,1013.81,shopping,UPI,failed
10230,2428,2025-03-09,2748.28,shopping,Card,success
10231,2428,2025-01-22,4551.11,shopping,Wallet,success
10232,2428,2024-11-17,1435.72,shopping,UPI,success
10233,2428,2024-11-04,2294.94,recharge,UPI,success
10234,2428,2025-06-25,3089.91,investment,NetBanking,success
10235,2428,2025-02-26,1899.08,investment,Wallet,success
10236,2428,2025-05-22,1387.45,bill_pay,UPI,success
10237,2428,2024-12-25,380.74,shopping,Wallet,success
10238,2428,2025-05-24,4061.18,shopping,UPI,success
10239,2428,2025-02-14,907.09,investment,UPI,failed
10240,2428,2025-07-04,6573.11,recharge,NetBanking,success
10241,2428,2025-02-25,251.75,bill_pay,NetBanking,success
10242,2428,2024-12-20,987.8,shopping,Card,success
10243,2429,2025-05-23,527.63,bill_pay,UPI,success
10244,2429,2025-05-29,440.93,recharge,Card,success
10245,2429,2025-05-22,834.66,bill_pay,NetBanking,success
10246,2429,2025-06-15,3097.31,recharge,UPI,success
10247,2429,2025-06-18,215.23,recharge,Card,success
10248,2429,2025-05-30,1126.3,recharge,UPI,success
10249,2429,2025-06-25,1014.43,bill_pay,UPI,success
10250,2429,2025-06-04,558.08,recharge,NetBanking,success
10251,2429,2025-06-13,739.72,investment,Card,success
10252,2429,2025-06-10,2518.85,shopping,Card,success
10253,2429,2025-06-02,4263.89,bill_pay,Card,success
10254,2429,2025-05-21,1760.06,shopping,Card,success
10255,2429,2025-05-24,2732.21,recharge,UPI,success
10256,2430,2025-06-18,364.72,bill_pay,UPI,success
10257,2430,2025-06-07,2321.39,bill_pay,Card,success
10258,2430,2025-05-19,113.76,shopping,UPI,success
10259,2430,2025-05-24,1179.15,recharge,UPI,success
10260,2430,2025-06-05,1057.88,bill_pay,Card,success
10261,2430,2025-06-30,2410.51,recharge,Card,success
10262,2430,2025-06-16,2063.33,shopping,UPI,success
10263,2430,2025-05-15,1470.23,investment,UPI,failed
10264,2430,2025-06-06,1317.67,recharge,NetBanking,success
10265,2430,2025-06-19,4294.73,recharge,UPI,success
10266,2430,2025-07-02,1002.49,bill_pay,UPI,success
10267,2430,2025-06-15,1203.29,recharge,Card,success
10268,2430,2025-06-16,2114.37,recharge,UPI,success
10269,2430,2025-06-12,426.16,bill_pay,Wallet,success
10270,2430,2025-05-15,1367.54,investment,NetBanking,success
10271,2430,2025-06-03,506.67,shopping,Card,success
10272,2430,2025-06-28,168.32,shopping,Card,success
10273,2430,2025-06-26,5605.13,shopping,NetBanking,success
10274,2430,2025-05-24,2245.5,recharge,UPI,success
10275,2430,2025-05-13,2375.37,shopping,UPI,success
10276,2432,2024-09-05,359.71,recharge,UPI,success
10277,2432,2025-04-25,1068.85,recharge,UPI,success
10278,2432,2025-03-15,306.74,investment,UPI,success
10279,2432,2025-06-08,3208.54,investment,UPI,success
10280,2432,2025-03-14,2073.76,bill_pay,Card,success
10281,2432,2025-07-05,1385.22,recharge,Card,success
10282,2434,2025-06-25,2992.96,recharge,UPI,failed
10283,2434,2025-06-23,687.76,bill_pay,UPI,success
10284,2434,2025-06-23,3895.85,shopping,UPI,success
10285,2434,2025-06-30,4057.31,recharge,UPI,success
10286,2434,2025-06-27,398.73,bill_pay,Card,success
10287,2434,2025-06-22,798.98,investment,UPI,success
10288,2434,2025-07-01,8366.08,bill_pay,UPI,success
10289,2434,2025-06-26,2498.67,shopping,UPI,success
10290,2434,2025-06-15,2502.71,bill_pay,UPI,success
10291,2434,2025-06-21,4669.72,investment,Wallet,success
10292,2434,2025-06-17,2391.88,recharge,UPI,failed
10293,2434,2025-06-20,1161.74,shopping,UPI,success
10294,2434,2025-06-15,579.53,recharge,UPI,success
10295,2434,2025-06-17,779.27,bill_pay,Card,success
10296,2434,2025-06-22,444.21,shopping,UPI,success
10297,2434,2025-06-23,2025.35,investment,Card,success
10298,2439,2025-07-02,4830.2,recharge,Card,success
10299,2439,2025-02-03,410.83,shopping,UPI,success
10300,2439,2025-01-30,2812.41,bill_pay,Card,success
10301,2439,2025-06-10,429.76,shopping,Wallet,failed
10302,2439,2025-01-22,3290.28,shopping,UPI,success
10303,2439,2025-05-21,5810.12,investment,Card,success
10304,2439,2025-05-02,1299.53,investment,UPI,success
10305,2439,2025-05-31,1358.04,recharge,Card,success
10306,2439,2025-06-09,1948.35,recharge,Card,success
10307,2439,2025-06-11,3099.9,recharge,UPI,success
10308,2439,2025-01-22,1357.41,bill_pay,Card,success
10309,2439,2025-03-06,3770.96,shopping,Card,success
10310,2439,2025-03-11,9656.16,shopping,UPI,success
10311,2439,2025-06-24,2207.72,investment,UPI,success
10312,2439,2025-02-02,2391.98,recharge,UPI,success
10313,2439,2025-07-02,480.49,investment,UPI,success
10314,2439,2025-06-05,1687.43,bill_pay,Wallet,success
10315,2439,2025-06-10,327.42,investment,UPI,success
10316,2440,2025-03-28,431.94,bill_pay,UPI,success
10317,2440,2024-11-15,263.75,investment,Card,success
10318,2440,2024-11-12,344.13,bill_pay,UPI,success
10319,2440,2024-09-05,2152.26,recharge,UPI,success
10320,2440,2025-05-01,1144.64,bill_pay,Card,success
10321,2440,2025-04-04,920.36,recharge,Card,success
10322,2440,2024-08-29,4675.52,investment,Card,success
10323,2440,2024-08-09,2020.0,recharge,Card,success
10324,2443,2025-07-06,342.97,shopping,Wallet,success
10325,2443,2025-05-26,210.18,bill_pay,UPI,failed
10326,2443,2025-06-14,681.38,investment,UPI,success
10327,2443,2025-06-05,2022.44,bill_pay,NetBanking,success
10328,2443,2025-06-12,1225.04,bill_pay,UPI,success
10329,2443,2025-05-25,538.87,recharge,Card,success
10330,2443,2025-05-25,1227.83,shopping,Wallet,success
10331,2443,2025-07-05,2927.43,shopping,UPI,failed
10332,2443,2025-07-02,510.88,investment,NetBanking,success
10333,2443,2025-06-08,2209.01,investment,Card,success
10334,2443,2025-06-09,560.49,investment,NetBanking,success
10335,2443,2025-06-18,2550.81,shopping,UPI,failed
10336,2443,2025-07-05,2261.19,bill_pay,Card,success
10337,2443,2025-06-13,151.1,bill_pay,Wallet,success
10338,2443,2025-06-30,2277.62,recharge,UPI,success
10339,2447,2024-07-27,239.66,investment,UPI,success
10340,2447,2025-05-29,2466.12,shopping,NetBanking,failed
10341,2447,2025-01-09,4867.73,shopping,Card,success
10342,2447,2024-06-29,995.53,investment,UPI,success
10343,2447,2024-12-28,217.82,bill_pay,Wallet,success
10344,2447,2025-06-03,572.81,recharge,Card,success
10345,2447,2024-09-06,4305.35,shopping,Card,success
10346,2447,2025-02-10,441.77,shopping,UPI,success
10347,2447,2024-08-25,3533.43,bill_pay,Card,success
10348,2447,2025-05-06,2292.2,bill_pay,NetBanking,success
10349,2447,2025-06-15,1160.6,recharge,Card,success
10350,2447,2025-03-26,107.27,investment,UPI,failed
10351,2447,2025-06-30,177.71,shopping,Card,success
10352,2448,2025-03-04,3545.09,recharge,Card,success
10353,2448,2025-01-30,674.9,investment,Card,success
10354,2448,2025-01-19,1738.81,recharge,Wallet,success
10355,2448,2025-06-24,2822.53,recharge,Wallet,success
10356,2448,2025-01-23,1282.76,investment,Card,success
10357,2448,2025-02-13,684.28,shopping,UPI,success
10358,2448,2025-02-04,4841.28,recharge,Card,success
10359,2448,2025-04-25,540.75,recharge,UPI,success
10360,2448,2024-11-18,2008.87,shopping,NetBanking,success
10361,2448,2025-01-29,795.06,recharge,UPI,success
10362,2449,2025-01-02,339.45,investment,UPI,success
10363,2449,2024-12-24,1711.01,shopping,Card,success
10364,2449,2024-12-22,377.87,bill_pay,Card,failed
10365,2449,2025-05-17,1908.82,recharge,UPI,success
10366,2449,2025-01-06,1800.9,recharge,UPI,success
10367,2449,2025-04-09,4067.65,recharge,UPI,success
10368,2449,2025-02-02,1850.31,shopping,NetBanking,success
10369,2449,2024-12-01,530.25,bill_pay,UPI,success
10370,2449,2025-01-11,1571.8,bill_pay,Card,success
10371,2450,2025-03-23,121.18,investment,UPI,failed
10372,2450,2025-03-21,1097.37,recharge,UPI,success
10373,2450,2025-05-18,3433.89,recharge,UPI,success
10374,2453,2025-02-03,2764.54,recharge,Card,success
10375,2453,2025-03-19,3139.8,recharge,Card,success
10376,2453,2025-03-09,1492.93,bill_pay,Card,success
10377,2453,2025-01-14,1116.42,shopping,UPI,success
10378,2453,2024-12-25,4132.97,recharge,UPI,success
10379,2453,2025-02-28,450.65,investment,UPI,success
10380,2453,2025-01-22,1952.72,bill_pay,UPI,success
10381,2453,2025-06-24,3407.64,recharge,UPI,success
10382,2453,2024-10-17,974.46,recharge,Card,success
10383,2453,2025-04-12,754.45,shopping,NetBanking,success
10384,2453,2025-05-26,3113.71,recharge,UPI,success
10385,2454,2025-06-28,2257.13,recharge,UPI,success
10386,2454,2025-06-30,486.24,bill_pay,Card,success
10387,2454,2025-06-29,158.71,investment,UPI,success
10388,2454,2025-06-28,1688.45,bill_pay,UPI,success
10389,2454,2025-07-01,2783.27,investment,UPI,success
10390,2454,2025-07-04,4101.73,investment,UPI,success
10391,2454,2025-07-01,323.75,recharge,UPI,success
10392,2454,2025-06-29,3578.43,shopping,Wallet,success
10393,2454,2025-07-01,900.66,bill_pay,Card,success
10394,2454,2025-07-05,581.52,shopping,Wallet,failed
10395,2454,2025-07-01,975.79,recharge,UPI,success
10396,2454,2025-06-27,210.99,recharge,Card,success
10397,2454,2025-06-27,2929.3,recharge,NetBanking,success
10398,2456,2025-04-05,1689.54,investment,UPI,success
10399,2456,2025-04-04,1878.21,investment,UPI,success
10400,2456,2025-05-23,2650.26,bill_pay,UPI,success
10401,2456,2025-07-06,554.89,recharge,UPI,success
10402,2456,2025-01-27,1070.16,investment,Card,success
10403,2456,2025-06-13,314.78,investment,UPI,success
10404,2456,2025-02-07,900.23,recharge,UPI,failed
10405,2456,2025-02-17,3273.53,recharge,NetBanking,success
10406,2456,2025-05-27,681.12,recharge,NetBanking,success
10407,2456,2025-05-13,4224.18,recharge,NetBanking,success
10408,2456,2025-04-29,2444.14,recharge,UPI,success
10409,2456,2025-03-27,274.94,shopping,NetBanking,success
10410,2456,2025-02-05,703.25,bill_pay,UPI,success
10411,2456,2025-01-17,3844.3,investment,UPI,success
10412,2456,2025-01-19,3837.44,recharge,UPI,success
10413,2456,2025-03-21,481.98,bill_pay,UPI,success
10414,2457,2025-04-07,2363.79,bill_pay,UPI,success
10415,2457,2024-10-24,1994.28,bill_pay,UPI,success
10416,2457,2024-02-01,2696.35,bill_pay,UPI,success
10417,2457,2025-02-06,1354.93,shopping,UPI,success
10418,2457,2024-01-29,1158.33,bill_pay,UPI,success
10419,2457,2024-07-18,277.48,bill_pay,UPI,success
10420,2457,2025-04-26,1671.84,bill_pay,Wallet,success
10421,2457,2025-02-10,609.1,shopping,UPI,success
10422,2457,2024-06-02,927.79,bill_pay,NetBanking,success
10423,2458,2025-05-26,964.3,investment,UPI,success
10424,2458,2025-06-22,1648.62,investment,NetBanking,success
10425,2458,2025-03-09,2455.21,recharge,UPI,failed
10426,2458,2025-03-09,3210.32,investment,UPI,success
10427,2458,2025-05-04,641.14,recharge,UPI,failed
10428,2458,2025-03-19,2364.49,shopping,UPI,success
10429,2458,2025-04-02,1279.72,recharge,UPI,success
10430,2458,2025-04-26,745.24,recharge,UPI,failed
10431,2458,2025-02-28,2321.09,bill_pay,UPI,success
10432,2458,2025-04-10,252.97,bill_pay,UPI,success
10433,2458,2025-07-01,350.53,recharge,Card,success
10434,2461,2024-11-07,2187.24,recharge,UPI,success
10435,2461,2025-06-06,874.12,bill_pay,UPI,success
10436,2461,2025-02-27,901.41,investment,UPI,success
10437,2461,2024-09-03,402.36,recharge,UPI,success
10438,2465,2024-09-15,3750.49,shopping,UPI,failed
10439,2466,2025-04-29,1784.73,recharge,UPI,success
10440,2466,2025-01-31,683.12,recharge,Card,success
10441,2466,2025-06-23,1666.71,bill_pay,Wallet,success
10442,2466,2024-12-08,5655.09,recharge,NetBanking,success
10443,2466,2025-05-22,532.83,bill_pay,UPI,success
10444,2466,2024-10-10,2843.8,shopping,NetBanking,success
10445,2466,2024-09-12,473.38,bill_pay,Card,success
10446,2466,2025-01-31,2911.58,shopping,NetBanking,failed
10447,2466,2025-02-07,6462.53,recharge,Card,success
10448,2466,2024-12-23,316.08,shopping,Card,success
10449,2466,2024-09-08,937.31,recharge,UPI,success
10450,2466,2025-02-17,1668.82,recharge,Card,success
10451,2466,2025-02-03,2745.14,recharge,Card,failed
10452,2466,2025-04-02,481.82,investment,UPI,success
10453,2466,2025-04-17,412.51,shopping,Card,success
10454,2467,2025-04-20,4156.86,recharge,NetBanking,success
10455,2467,2025-06-17,465.4,recharge,UPI,success
10456,2467,2025-04-13,3257.6,recharge,UPI,success
10457,2467,2025-05-05,839.69,shopping,UPI,success
