transaction_id,user_id,amount,category,payment_method,status,is_successful
10379,2453,450.6499939,investment,UPI,success,1
10380,2453,1952.719971,bill_pay,UPI,success,1
10381,2453,3407.639893,recharge,UPI,success,1
10382,2453,974.460022,recharge,Card,success,1
10383,2453,754.4500122,shopping,NetBanking,success,1
10384,2453,3113.709961,recharge,UPI,success,1
4606,1127,2094.02002,shopping,UPI,success,1
4607,1127,411.4599915,shopping,Wallet,success,1
4608,1127,2341.330078,shopping,UPI,success,1
4609,1127,1296.170044,investment,UPI,success,1
4610,1127,397.1099854,shopping,UPI,failed,0
4611,1127,1962.420044,recharge,UPI,success,1
4612,1127,923.9299927,shopping,UPI,success,1
4613,1127,1694.949951,recharge,UPI,success,1
4614,1127,338.1400146,bill_pay,Wallet,success,1
4615,1127,772.1699829,bill_pay,NetBanking,success,1
4616,1127,2513.689941,shopping,NetBanking,success,1
4617,1127,1257.969971,bill_pay,Card,success,1
4618,1127,1495.069946,shopping,Card,success,1
4619,1127,3226.560059,investment,UPI,success,1
4620,1127,1199.089966,recharge,UPI,failed,0
4621,1127,539.4899902,recharge,UPI,success,1
4622,1127,2164.639893,shopping,UPI,success,1
4623,1127,1679.550049,investment,UPI,success,1
4624,1127,328.25,shopping,UPI,success,1
4625,1127,1321.98999,investment,NetBanking,success,1
19062,4532,510.3999939,recharge,UPI,success,1
19063,4532,2522.5,shopping,Card,success,1
19064,4532,120.7099991,investment,NetBanking,success,1
19065,4532,3248.48999,shopping,Wallet,success,1
19066,4532,736.9099731,bill_pay,Wallet,success,1
19067,4532,1483.670044,shopping,Card,success,1
19068,4532,1520.48999,recharge,UPI,success,1
19069,4532,509.4200134,recharge,UPI,success,1
19070,4532,579.6900024,shopping,UPI,success,1
19071,4532,810.6099854,recharge,UPI,success,1
19072,4532,2144.719971,recharge,UPI,success,1
19073,4532,1131.689941,shopping,UPI,failed,0
19074,4532,2227.610107,recharge,NetBanking,success,1
19075,4532,319.7900085,recharge,UPI,success,1
19076,4532,299.5599976,recharge,UPI,success,1
19077,4532,707.4400024,bill_pay,UPI,success,1
19078,4532,1129.589966,bill_pay,UPI,success,1
19079,4532,538.539978,recharge,UPI,success,1
19080,4532,515.9500122,recharge,UPI,success,1
19081,4532,7728.149902,bill_pay,Card,success,1
14845,3598,4551.790039,recharge,UPI,success,1
14846,3598,1586.569946,shopping,UPI,success,1
14847,3598,900.6400146,recharge,UPI,failed,0
14848,3598,133.3800049,bill_pay,UPI,success,1
14849,3598,1125.540039,shopping,Card,success,1
14850,3598,558.9299927,bill_pay,UPI,failed,0
14851,3598,313.6499939,bill_pay,UPI,success,1
14852,3598,1719.140015,shopping,UPI,success,1
14853,3598,2826.709961,bill_pay,Card,success,1
18131,4343,620.7399902,bill_pay,Card,success,1
18132,4343,433.7099915,shopping,UPI,success,1
18133,4343,2653.189941,shopping,UPI,success,1
18134,4343,165.3800049,shopping,UPI,success,1
18135,4343,4601.259766,recharge,UPI,success,1
20430,4889,647.5100098,shopping,UPI,success,1
20431,4889,3308.639893,bill_pay,Wallet,success,1
20432,4889,504.7000122,bill_pay,UPI,success,1
20433,4889,2982.399902,recharge,UPI,success,1
20434,4889,411.4899902,recharge,NetBanking,success,1
20435,4889,1676.319946,recharge,Card,success,1
20436,4889,1593.550049,bill_pay,UPI,success,1
20437,4889,3434.959961,recharge,UPI,success,1
20438,4889,1119.97998,recharge,Card,success,1
20439,4889,1438.219971,bill_pay,UPI,success,1
20440,4889,1484.819946,recharge,Card,success,1
20441,4889,6075.509766,recharge,UPI,success,1
20442,4889,1717.579956,bill_pay,Card,success,1
20443,4889,116.9800034,bill_pay,UPI,success,1
20444,4889,832.0100098,recharge,UPI,success,1
20445,4889,1046.26001,recharge,UPI,success,1
20446,4889,337.4100037,bill_pay,NetBanking,success,1
20447,4889,403.2999878,bill_pay,Card,success,1
20448,4889,2072.51001,shopping,UPI,success,1
20449,4889,811.5300293,investment,UPI,failed,0
18829,4488,2416.360107,bill_pay,UPI,success,1
18830,4488,175.7200012,shopping,UPI,success,1
18831,4488,983.6400146,investment,Card,success,1
18832,4488,282.9299927,investment,Card,success,1
18833,4488,1577.540039,shopping,Card,success,1
18834,4488,1508.829956,recharge,Card,failed,0
18835,4488,3847.879883,recharge,Wallet,success,1
18836,4488,2537.149902,recharge,UPI,success,1
18837,4488,691.210022,recharge,UPI,success,1
18838,4488,5545.580078,bill_pay,UPI,success,1
6526,1549,1719.02002,bill_pay,UPI,success,1
6527,1549,422.0599976,recharge,UPI,success,1
6528,1549,357.75,shopping,UPI,success,1
6529,1549,691.289978,investment,Card,success,1
6530,1549,3728.23999,bill_pay,UPI,success,1
6531,1549,238.5399933,shopping,UPI,success,1
6532,1549,1328.819946,shopping,UPI,success,1
6533,1549,988.8499756,recharge,UPI,success,1
6534,1549,1934.050049,bill_pay,UPI,failed,0
6535,1549,4304.069824,bill_pay,UPI,success,1
6536,1549,122.4800034,bill_pay,Wallet,success,1
4572,1117,1591.599976,bill_pay,UPI,success,1
4573,1117,4661.890137,recharge,UPI,success,1
4574,1117,1584.150024,shopping,UPI,success,1
4575,1117,911.2199707,investment,UPI,success,1
4576,1117,9816.509766,recharge,UPI,success,1
4577,1117,292.5100098,recharge,Card,failed,0
4578,1117,395.8699951,shopping,Card,success,1
4579,1117,1342.069946,shopping,NetBanking,success,1
4580,1117,3680.629883,recharge,UPI,success,1
4581,1117,2117.949951,recharge,Wallet,success,1
4582,1117,1123.709961,bill_pay,NetBanking,success,1
4583,1117,1598.670044,bill_pay,UPI,success,1
4584,1117,286.2200012,shopping,UPI,success,1
4585,1117,1283.219971,recharge,Card,success,1
4586,1117,2024.339966,investment,Card,success,1
4587,1117,847.4199829,recharge,UPI,success,1
4588,1117,284.8699951,shopping,UPI,success,1
7892,1907,1106.829956,shopping,Wallet,success,1
7893,1907,9320.419922,recharge,Wallet,success,1
7894,1907,663.6799927,recharge,UPI,success,1
10484,2479,1080.650024,bill_pay,UPI,success,1
10485,2479,732.7999878,investment,Card,success,1
10486,2479,6091.419922,investment,UPI,success,1
10487,2479,1871.680054,recharge,Card,success,1
10488,2479,1916.630005,bill_pay,UPI,success,1
10489,2479,1171.27002,recharge,UPI,success,1
10490,2479,423.0499878,recharge,Card,success,1
10491,2479,525.8599854,investment,UPI,success,1
20585,4929,2961.679932,recharge,Card,success,1
20586,4929,1977.869995,investment,UPI,success,1
20587,4929,3052.590088,shopping,UPI,success,1
20588,4929,2023.420044,shopping,UPI,failed,0
20589,4929,1934.800049,recharge,UPI,success,1
20590,4929,1743.719971,bill_pay,Card,success,1
20591,4929,622.4400024,bill_pay,NetBanking,success,1
20592,4929,7492.689941,investment,UPI,success,1
20593,4929,138.6000061,investment,UPI,success,1
20594,4929,886.5100098,recharge,UPI,success,1
20595,4929,2797.47998,recharge,Wallet,success,1
20596,4929,551.2600098,bill_pay,UPI,success,1
328,96,140.7599945,recharge,Card,success,1
329,96,552.2999878,shopping,UPI,success,1
330,96,1048.439941,shopping,UPI,success,1
331,96,757.4099731,bill_pay,UPI,success,1
332,96,4502.77002,recharge,UPI,success,1
333,96,1637.98999,bill_pay,UPI,success,1
334,96,624.3499756,recharge,UPI,success,1
335,96,671.9899902,shopping,UPI,success,1
336,96,468.5400085,recharge,Card,success,1
337,96,397.7799988,bill_pay,Card,success,1
338,96,3417.419922,recharge,UPI,success,1
339,96,1307.400024,shopping,UPI,success,1
340,96,1431,shopping,UPI,failed,0
341,96,1657.5,recharge,Wallet,success,1
342,96,1349.02002,shopping,UPI,success,1
343,96,694.3599854,bill_pay,Card,success,1
344,96,913.4899902,shopping,UPI,success,1
345,96,1991.579956,recharge,NetBanking,failed,0
7600,1816,861.1799927,bill_pay,Card,success,1
7601,1816,803.5700073,bill_pay,UPI,success,1
7602,1816,5282.100098,bill_pay,UPI,success,1
7603,1816,7459.560059,bill_pay,Card,success,1
7604,1816,790.6300049,bill_pay,UPI,success,1
7605,1816,396.019989,investment,Card,success,1
10107,2398,3360.639893,bill_pay,UPI,success,1
10108,2398,600.7999878,shopping,UPI,success,1
10109,2398,2026.030029,investment,Card,success,1
10110,2398,502.269989,shopping,UPI,success,1
3525,901,424.9400024,recharge,UPI,success,1
3526,901,1548.469971,bill_pay,NetBanking,failed,0
3527,901,2479.570068,investment,Card,success,1
3528,901,3074.110107,recharge,UPI,success,1
3529,901,2808.209961,bill_pay,UPI,success,1
3530,901,219.9799957,shopping,Card,success,1
3531,901,2428.199951,recharge,Card,success,1
3532,901,1937.75,recharge,UPI,success,1
7533,1802,1596.930054,recharge,UPI,success,1
7534,1802,1380.290039,recharge,NetBanking,success,1
7535,1802,1033.390015,shopping,UPI,success,1
7536,1802,1302.810059,shopping,UPI,success,1
7537,1802,1061.869995,bill_pay,NetBanking,success,1
7538,1802,339.4299927,bill_pay,Card,success,1
7539,1802,975.9000244,recharge,UPI,success,1
7540,1802,2255.540039,recharge,NetBanking,failed,0
7541,1802,2505.100098,shopping,UPI,success,1
7542,1802,418.4299927,recharge,UPI,failed,0
7543,1802,729.1699829,bill_pay,UPI,success,1
7544,1802,3392.800049,bill_pay,UPI,success,1
20235,4852,209.7799988,recharge,UPI,success,1
20236,4852,3384.840088,shopping,UPI,success,1
20237,4852,2644.169922,bill_pay,UPI,failed,0
20238,4852,2097.540039,recharge,UPI,success,1
20239,4852,2296.27002,bill_pay,UPI,success,1
20240,4852,428.3699951,investment,Card,success,1
20241,4852,5932.220215,recharge,NetBanking,success,1
20242,4852,114.9199982,shopping,UPI,success,1
20243,4852,2404.550049,recharge,UPI,success,1
20244,4852,834.4400024,recharge,UPI,success,1
20245,4852,1303.420044,recharge,UPI,success,1
20246,4852,536.3499756,recharge,Wallet,success,1
20247,4852,135.8800049,shopping,UPI,success,1
20646,4938,2082.389893,recharge,UPI,success,1
20647,4938,361.1099854,shopping,UPI,success,1
20648,4938,425.6900024,recharge,Card,success,1
20649,4938,2832.199951,bill_pay,NetBanking,success,1
20650,4938,763.960022,shopping,UPI,success,1
20651,4938,148.8600006,recharge,UPI,success,1
20652,4938,3198.72998,bill_pay,UPI,success,1
20653,4938,732.4400024,bill_pay,UPI,failed,0
20654,4938,2767.679932,recharge,UPI,success,1
20655,4938,1990.48999,recharge,UPI,failed,0
20656,4938,1072.439941,shopping,Card,success,1
6423,1529,1326.22998,investment,NetBanking,success,1
6424,1529,3610.870117,bill_pay,Card,failed,0
6425,1529,666.2800293,shopping,UPI,success,1
6426,1529,362.730011,investment,UPI,success,1
6427,1529,1782.359985,recharge,UPI,success,1
6428,1529,2228.939941,bill_pay,NetBanking,success,1
6429,1529,342.7900085,investment,Wallet,failed,0
6430,1529,993.5499878,bill_pay,UPI,success,1
6431,1529,2202.22998,shopping,UPI,success,1
6432,1529,1170.819946,shopping,UPI,success,1
6433,1529,496.9400024,recharge,UPI,success,1
6434,1529,461.1600037,investment,Card,success,1
6435,1529,1630.849976,recharge,UPI,success,1
6436,1529,1626.219971,shopping,Wallet,success,1
6437,1529,957.9099731,bill_pay,UPI,success,1
6438,1529,413.1499939,recharge,UPI,success,1
6439,1529,412.8699951,recharge,Card,success,1
6440,1529,1167.170044,recharge,UPI,success,1
6441,1529,833.7800293,recharge,Card,success,1
6442,1529,4256.120117,shopping,UPI,success,1
2776,732,718.960022,shopping,UPI,success,1
2777,732,126.5500031,recharge,Card,success,1
2778,732,1664.180054,investment,UPI,success,1
2779,732,1158.930054,recharge,UPI,success,1
2780,732,715.4199829,recharge,UPI,success,1
2781,732,1602.209961,shopping,UPI,success,1
2782,732,651.8599854,investment,Card,failed,0
2783,732,1652.469971,bill_pay,UPI,success,1
2784,732,1582.180054,shopping,Card,success,1
1,6,2427.070068,recharge,UPI,success,1
2,6,630.0100098,investment,UPI,success,1
3,6,1208.880005,shopping,UPI,success,1
5382,1310,201.1900024,bill_pay,Card,success,1
5383,1310,1953.060059,bill_pay,UPI,success,1
5384,1310,758.9899902,bill_pay,UPI,success,1
5385,1310,586.6500244,shopping,UPI,success,1
5386,1310,453.480011,recharge,UPI,success,1
5387,1310,313.0899963,recharge,UPI,failed,0
5388,1310,2213.030029,recharge,UPI,success,1
5389,1310,6505.899902,bill_pay,Card,success,1
5390,1310,264.7600098,bill_pay,UPI,success,1
5391,1310,1483.48999,shopping,Card,success,1
5392,1310,918.25,shopping,UPI,success,1
5393,1310,169.6100006,shopping,UPI,success,1
5394,1310,343.1600037,recharge,Card,failed,0
5395,1310,2276.870117,shopping,NetBanking,success,1
5396,1310,1035.130005,bill_pay,NetBanking,success,1
10043,2392,224.9900055,recharge,UPI,success,1
10044,2392,1880.959961,recharge,UPI,success,1
10045,2392,159.1999969,recharge,UPI,success,1
10046,2392,335.4100037,recharge,UPI,success,1
10047,2392,553.1099854,investment,Card,success,1
10048,2392,1114.050049,bill_pay,UPI,success,1
10049,2392,2813.48999,recharge,UPI,success,1
10050,2392,599.6300049,investment,Card,success,1
795,207,520.6500244,shopping,UPI,success,1
796,207,1634.060059,shopping,UPI,success,1
797,207,830.4500122,investment,UPI,failed,0
798,207,465.3299866,investment,UPI,success,1
799,207,3287.919922,bill_pay,UPI,failed,0
800,207,279.4599915,shopping,Wallet,failed,0
801,207,7098.669922,recharge,Card,success,1
802,207,175.3800049,shopping,Card,success,1
803,207,2688.139893,recharge,Card,success,1
804,207,1588.73999,shopping,Card,success,1
805,207,1729.25,investment,UPI,success,1
806,207,642.8499756,bill_pay,UPI,success,1
807,207,1835.099976,shopping,Card,success,1
808,207,1598.150024,bill_pay,UPI,success,1
809,207,170.4900055,bill_pay,NetBanking,success,1
3094,815,1496.410034,recharge,UPI,success,1
3095,815,631.9500122,shopping,UPI,failed,0
3096,815,2307.669922,recharge,UPI,failed,0
11314,2714,2888.419922,recharge,UPI,success,1
11315,2714,519.5200195,bill_pay,UPI,success,1
11316,2714,1039.73999,recharge,UPI,success,1
11317,2714,576.0300293,shopping,Card,success,1
11318,2714,1428.709961,recharge,UPI,success,1
11319,2714,2847.790039,recharge,UPI,success,1
11320,2714,899.5999756,shopping,Card,success,1
11321,2714,3479.350098,recharge,UPI,success,1
11322,2714,2375.389893,recharge,Card,success,1
11323,2714,251.0899963,bill_pay,Wallet,failed,0
11324,2714,6095.410156,bill_pay,UPI,success,1
11325,2714,883.7399902,recharge,UPI,success,1
12699,3051,156.9100037,shopping,Wallet,success,1
12700,3051,562.2999878,shopping,Card,success,1
1467,352,1793,investment,NetBanking,success,1
1468,352,1495.079956,investment,UPI,success,1
1469,352,1674.72998,bill_pay,UPI,success,1
1470,352,477.6300049,bill_pay,Card,success,1
1471,352,1518.310059,recharge,Wallet,success,1
1472,352,1785.099976,recharge,UPI,success,1
11615,2802,528.3499756,recharge,NetBanking,success,1
11616,2802,883.5599976,recharge,UPI,success,1
11617,2802,300.269989,recharge,UPI,success,1
11618,2802,412.9599915,shopping,UPI,success,1
11619,2802,547.6500244,recharge,UPI,success,1
11620,2802,1643.160034,recharge,UPI,success,1
11621,2802,2499.870117,recharge,Card,success,1
11622,2802,3222.449951,recharge,UPI,success,1
11623,2802,540.9199829,recharge,UPI,success,1
11624,2802,3637.610107,recharge,UPI,success,1
11625,2802,1209.890015,recharge,UPI,success,1
11626,2802,2686.22998,recharge,UPI,success,1
11627,2802,187.0200043,bill_pay,UPI,success,1
11628,2802,1425.099976,bill_pay,Card,success,1
11629,2802,3036.52002,shopping,UPI,success,1
1107,272,189.5099945,shopping,NetBanking,success,1
1108,272,747.5100098,shopping,UPI,success,1
1109,272,2257.969971,recharge,Card,success,1
1110,272,481.6799927,bill_pay,NetBanking,success,1
1111,272,1428.939941,shopping,UPI,success,1
1112,272,241.1000061,shopping,Card,success,1
1113,272,767.3499756,shopping,Card,success,1
1114,272,1141.800049,shopping,UPI,success,1
1115,272,102.5400009,shopping,UPI,failed,0
1116,272,727.7399902,bill_pay,UPI,success,1
1117,272,367.2799988,bill_pay,Card,success,1
1118,272,1267.199951,recharge,UPI,failed,0
1119,272,478.4500122,investment,UPI,success,1
14249,3430,1356.949951,recharge,NetBanking,failed,0
14250,3430,1207.939941,investment,UPI,success,1
14251,3430,1005.27002,shopping,Card,failed,0
14252,3430,1551.47998,shopping,UPI,success,1
14253,3430,1332.780029,bill_pay,UPI,success,1
14254,3430,238.7599945,bill_pay,NetBanking,success,1
14255,3430,651,investment,UPI,success,1
14202,3411,705.710022,recharge,UPI,success,1
14203,3411,4054.800049,shopping,UPI,success,1
14204,3411,1034.800049,shopping,UPI,success,1
14205,3411,2727.830078,recharge,Card,success,1
14206,3411,105.0500031,recharge,Card,success,1
15411,3705,391.8299866,shopping,UPI,success,1
15412,3705,3848.139893,recharge,UPI,success,1
15413,3705,763.6400146,shopping,UPI,success,1
15414,3705,498.230011,recharge,Card,success,1
15415,3705,525.1400146,recharge,UPI,success,1
15416,3705,1519.02002,shopping,UPI,success,1
15417,3705,235.8600006,shopping,UPI,success,1
15418,3705,677.1500244,recharge,NetBanking,success,1
15419,3705,3456.5,recharge,UPI,success,1
15420,3705,5406.029785,recharge,Wallet,success,1
15421,3705,1132.969971,investment,UPI,success,1
15422,3705,1149.699951,recharge,UPI,success,1
15423,3705,4200.080078,bill_pay,Card,success,1
15424,3705,1991.079956,bill_pay,UPI,failed,0
15425,3705,1393.089966,recharge,Card,success,1
15426,3705,2917.429932,recharge,Card,success,1
15427,3705,554.6400146,recharge,UPI,success,1
15428,3705,3460.310059,investment,UPI,success,1
3504,895,550.3499756,bill_pay,NetBanking,failed,0
3505,895,481.7799988,recharge,UPI,success,1
3506,895,2097.429932,recharge,Card,success,1
3507,895,1157.27002,recharge,UPI,failed,0
3508,895,498.2999878,shopping,Wallet,success,1
3509,895,622.5,recharge,UPI,success,1
3510,895,2314.449951,bill_pay,Card,success,1
17961,4294,3432.939941,shopping,UPI,success,1
17962,4294,2332.060059,recharge,UPI,success,1
17963,4294,129.5,recharge,UPI,success,1
17964,4294,175.9700012,shopping,NetBanking,success,1
17965,4294,2225.370117,bill_pay,NetBanking,success,1
17966,4294,1264.719971,recharge,Card,success,1
17967,4294,2005.839966,bill_pay,UPI,success,1
17968,4294,370.7600098,shopping,UPI,success,1
17969,4294,256.230011,recharge,NetBanking,success,1
17970,4294,1641.72998,recharge,UPI,success,1
17971,4294,497.769989,recharge,Card,success,1
17972,4294,5077.600098,shopping,Wallet,success,1
17973,4294,170.9600067,bill_pay,UPI,success,1
17974,4294,1218.310059,bill_pay,UPI,success,1
17975,4294,3557.330078,investment,Wallet,success,1
17976,4294,1217.109985,recharge,UPI,success,1
17977,4294,1865.72998,recharge,UPI,success,1
17978,4294,769.4400024,investment,Wallet,success,1
17979,4294,1467.75,recharge,Wallet,success,1
18257,4367,1387.599976,shopping,NetBanking,success,1
9504,2273,2924.929932,bill_pay,UPI,success,1
9505,2273,179,recharge,Wallet,failed,0
9506,2273,1350.699951,recharge,Card,success,1
9507,2273,1054.189941,bill_pay,Wallet,success,1
9508,2273,1150.199951,bill_pay,UPI,success,1
9509,2273,505.6400146,bill_pay,UPI,failed,0
9510,2273,1612.130005,recharge,Card,success,1
9511,2273,339.9500122,recharge,Card,success,1
9512,2273,211.0700073,recharge,Card,failed,0
9513,2273,2283.070068,recharge,UPI,success,1
9514,2273,497.4500122,shopping,Card,success,1
9515,2273,674.8200073,recharge,UPI,success,1
9516,2273,158.6499939,investment,NetBanking,success,1
9517,2273,2913.780029,shopping,UPI,failed,0
9518,2273,562.460022,investment,UPI,success,1
9519,2273,2665.51001,shopping,UPI,success,1
13898,3320,1965.579956,recharge,Card,success,1
13899,3320,264.7799988,bill_pay,UPI,success,1
13900,3320,126.1100006,bill_pay,UPI,success,1
13901,3320,2656.070068,recharge,UPI,success,1
13902,3320,308.5499878,shopping,UPI,failed,0
13903,3320,1119.800049,investment,NetBanking,success,1
13904,3320,1343.699951,bill_pay,UPI,success,1
13905,3320,1078.930054,shopping,UPI,success,1
13906,3320,297.4500122,recharge,UPI,success,1
13907,3320,386.2099915,bill_pay,UPI,success,1
13908,3320,787.5800171,recharge,Card,failed,0
19183,4564,110.7600021,bill_pay,UPI,success,1
19184,4564,2451.070068,recharge,NetBanking,success,1
19185,4564,261.4100037,recharge,UPI,failed,0
19186,4564,532.7800293,recharge,UPI,success,1
19187,4564,5324.399902,shopping,UPI,success,1
19188,4564,526.5800171,bill_pay,Card,failed,0
19189,4564,1750.719971,recharge,NetBanking,success,1
19190,4564,2804.189941,recharge,Card,success,1
11416,2749,733.9299927,recharge,Card,success,1
11417,2749,348.0700073,bill_pay,UPI,success,1
11418,2749,868.5599976,recharge,UPI,success,1
11419,2749,263.4700012,recharge,Card,success,1
11420,2749,1878.380005,bill_pay,Wallet,success,1
11421,2749,125.8600006,shopping,UPI,success,1
11422,2749,3493.419922,recharge,Card,success,1
11423,2749,220.2400055,bill_pay,UPI,success,1
11424,2749,383.269989,recharge,UPI,failed,0
11425,2749,335,shopping,NetBanking,success,1
11426,2749,1570.02002,investment,NetBanking,success,1
11427,2749,975.8800049,bill_pay,NetBanking,success,1
11428,2749,3802.080078,shopping,UPI,success,1
11429,2749,369.6099854,shopping,UPI,failed,0
11430,2749,584.039978,investment,UPI,success,1
11431,2749,3088.649902,shopping,Card,success,1
11432,2749,542.7199707,recharge,UPI,success,1
2619,700,1024.76001,shopping,NetBanking,success,1
2620,700,106.8600006,recharge,NetBanking,failed,0
2621,700,1844.209961,recharge,UPI,failed,0
2622,700,811.9899902,bill_pay,UPI,success,1
2623,700,603.5900269,shopping,NetBanking,success,1
2624,700,1197.199951,recharge,Card,success,1
2625,700,193.3399963,shopping,UPI,success,1
2626,700,452.0499878,recharge,UPI,success,1
2627,700,215.1699982,investment,Card,success,1
2628,700,2099.360107,investment,Card,failed,0
2629,700,2235.889893,recharge,UPI,success,1
2630,700,740.2700195,bill_pay,UPI,success,1
2631,700,1452.109985,bill_pay,UPI,success,1
2632,700,956.5700073,bill_pay,UPI,success,1
2633,700,265.6499939,recharge,Card,success,1
17050,4052,2595.290039,recharge,UPI,success,1
17051,4052,6446.799805,bill_pay,UPI,success,1
17052,4052,303.6700134,investment,UPI,success,1
17053,4052,4741.370117,bill_pay,UPI,success,1
17054,4052,2698.139893,shopping,Card,success,1
17055,4052,5037.609863,recharge,NetBanking,success,1
9195,2203,1062.920044,investment,UPI,success,1
9196,2203,852.6599731,shopping,Card,success,1
9197,2203,2840.649902,recharge,Card,success,1
9198,2203,1532.410034,shopping,UPI,success,1
9199,2203,2318.459961,bill_pay,Card,success,1
9200,2203,592.0900269,bill_pay,UPI,success,1
9201,2203,4572.47998,shopping,UPI,failed,0
9202,2203,2855.139893,bill_pay,Card,success,1
9203,2203,3716.969971,bill_pay,UPI,success,1
9204,2203,1406.48999,recharge,UPI,failed,0
9205,2203,638.5100098,investment,UPI,success,1
9206,2203,118.4400024,shopping,UPI,success,1
9207,2203,722.4899902,shopping,Card,success,1
9208,2203,1465.319946,recharge,Card,success,1
9209,2203,2282.649902,recharge,NetBanking,success,1
9210,2203,3090.030029,investment,UPI,success,1
9211,2203,1423.650024,bill_pay,Card,success,1
9212,2203,400.1799927,investment,Card,failed,0
2498,676,1431.130005,recharge,UPI,success,1
2499,676,4117.580078,shopping,Card,success,1
2500,676,245.6799927,recharge,Card,failed,0
2501,676,672.460022,shopping,UPI,success,1
2502,676,355.1499939,bill_pay,Card,success,1
2503,676,179.4700012,recharge,Card,success,1
2504,676,313.6799927,recharge,UPI,success,1
2505,676,202.9499969,investment,UPI,success,1
2506,676,1083.599976,investment,NetBanking,success,1
2507,676,2681.820068,recharge,UPI,success,1
2508,676,1141.369995,bill_pay,Card,failed,0
2509,676,4113.129883,shopping,Wallet,success,1
2510,676,1123.670044,shopping,NetBanking,success,1
2511,676,1301.290039,bill_pay,NetBanking,success,1
2512,676,1615.400024,bill_pay,UPI,success,1
1266,305,809.3900146,shopping,NetBanking,success,1
1267,305,589.1099854,recharge,Wallet,success,1
1268,305,1402.640015,bill_pay,UPI,success,1
1269,305,132.2899933,investment,UPI,success,1
1270,305,896.0499878,recharge,UPI,success,1
1271,305,2444.860107,investment,UPI,success,1
1272,305,1080.439941,investment,Card,success,1
1273,305,2813.909912,recharge,UPI,success,1
1274,305,572.6699829,shopping,UPI,success,1
1275,305,256.1700134,recharge,UPI,success,1
1276,305,880.0800171,bill_pay,UPI,success,1
1277,305,192.2400055,recharge,UPI,success,1
1278,305,1035.040039,shopping,UPI,success,1
1279,305,1354.619995,shopping,Wallet,success,1
1280,305,3954.100098,bill_pay,UPI,failed,0
1281,305,1000.73999,recharge,UPI,success,1
11297,2699,601.7299805,recharge,UPI,failed,0
11298,2699,2572.52002,investment,Wallet,success,1
11299,2699,1128.209961,bill_pay,UPI,success,1
1880,457,1386.23999,bill_pay,Card,success,1
1881,457,1025.97998,investment,UPI,success,1
1882,457,396.1400146,shopping,UPI,failed,0
1883,457,1863.800049,bill_pay,Wallet,success,1
1884,457,138.4600067,bill_pay,NetBanking,success,1
1885,457,2070.409912,investment,Card,success,1
1886,457,2959.949951,recharge,NetBanking,success,1
1887,457,2031.689941,bill_pay,NetBanking,success,1
1888,457,168.1100006,recharge,UPI,success,1
1889,457,1121.829956,bill_pay,UPI,failed,0
1890,457,254.4700012,recharge,UPI,success,1
1891,457,1869.72998,investment,UPI,success,1
1892,457,925.7999878,bill_pay,UPI,success,1
1893,457,2175.129883,recharge,UPI,success,1
1894,457,418.1799927,bill_pay,UPI,success,1
7874,1904,1490.48999,bill_pay,Card,success,1
7875,1904,1251.719971,shopping,UPI,success,1
7876,1904,588.0200195,recharge,UPI,success,1
7877,1904,574.7399902,recharge,UPI,success,1
7878,1904,2441.590088,bill_pay,UPI,success,1
7879,1904,2020.910034,bill_pay,Card,success,1
7880,1904,1049.619995,recharge,Card,success,1
7881,1904,1793.130005,recharge,UPI,failed,0
7882,1904,401.6900024,recharge,UPI,success,1
7883,1904,1229.569946,bill_pay,Wallet,success,1
7884,1904,796.7600098,bill_pay,NetBanking,success,1
7885,1904,1775.640015,investment,Card,success,1
7886,1904,5353.799805,shopping,UPI,success,1
7887,1904,315.2600098,investment,UPI,success,1
7888,1904,1550.319946,shopping,NetBanking,success,1
7889,1904,837.3200073,recharge,UPI,success,1
7890,1904,316.1600037,recharge,UPI,success,1
7891,1904,1630.589966,recharge,Card,success,1
12758,3070,521.0999756,shopping,UPI,success,1
12759,3070,6615.640137,recharge,UPI,success,1
3911,978,975.960022,shopping,NetBanking,success,1
3912,978,967.0900269,bill_pay,Wallet,success,1
3913,978,1565.839966,recharge,UPI,success,1
3914,978,3009.850098,bill_pay,Card,success,1
3915,978,2861.179932,bill_pay,NetBanking,success,1
3916,978,405.4599915,shopping,Card,success,1
3917,978,1507.199951,shopping,Card,success,1
3918,978,250.5399933,recharge,Card,failed,0
3919,978,1058.5,shopping,UPI,success,1
3920,978,121.1100006,shopping,UPI,success,1
3921,978,396.2600098,recharge,Card,success,1
3922,978,3878.530029,investment,UPI,success,1
17502,4159,717.4699707,recharge,Card,success,1
17503,4159,444.8800049,shopping,Card,success,1
17504,4159,732.789978,bill_pay,UPI,success,1
17505,4159,359.0700073,bill_pay,UPI,success,1
17506,4159,1131.22998,shopping,UPI,success,1
17507,4159,510.9100037,bill_pay,UPI,success,1
17508,4159,381.8200073,recharge,UPI,success,1
17509,4159,548.4500122,recharge,Card,success,1
17510,4159,492.1400146,shopping,UPI,success,1
17511,4159,433.6099854,shopping,UPI,success,1
17512,4159,428.7600098,bill_pay,NetBanking,failed,0
17513,4159,548.1900024,shopping,UPI,success,1
18986,4521,1328.579956,recharge,NetBanking,success,1
18987,4521,1827.650024,shopping,UPI,success,1
18988,4521,416.7799988,investment,Card,success,1
18989,4521,3248.590088,investment,NetBanking,success,1
